上海兼光食品有限公司淮海路店,121.402671,31.627319,上海市, 上海市, 崇明县
机场店（沃尔玛）2475,116.724333,23.367868,广东省, 汕头市, 龙湖区
元华广灵加盟,109.208655,23.351404,广西壮族自治区, 来宾市, 兴宾区
奉贤百联,121.560642,30.915122,上海市, 上海市, 奉贤区
川沙108号,121.685192,31.267542,上海市, 上海市, 浦东新区
上海育鹏食品有限公司,121.402671,31.627319,上海市, 上海市, 崇明县
上海杨浦区嫩原粮油批发部,121.535717,31.30451,上海市, 上海市, 杨浦区
安远367(伍缘折扣超市),115.396613,25.238854,江西省, 赣州市, 安远县
南桥批发市场,121.701898,31.194723,上海市, 上海市, 浦东新区
南京金创能仓库,118.778074,32.057236,江苏省, 南京市, 鼓楼区
杨高北路店(易初莲花),121.614419,31.284372,上海市, 上海市, 浦东新区
黄辉肉类销售经营部,113.867178,27.636087,江西省, 萍乡市, 安源区
浦江镇,121.523285,31.081475,上海市, 上海市, 闵行区
曹安卜峰莲花,113.959777,27.223445,江西省, 萍乡市, 莲花县
民建菜场2号,121.870793,31.353963,上海市, 上海市, 崇明县
上海江桥批发市场,121.429116,31.266719,上海市, 上海市, 普陀区
通波菜市场,121.250001,31.027185,上海市, 上海市, 松江区
上海市青浦区张荣炳肉类经营部,121.091425,31.130862,上海市, 上海市, 青浦区
长逸228(伍缘折扣超市),121.420204,31.026462,上海市, 上海市, 闵行区
常客隆(琴枫苑店),120.763385,31.694509,江苏省, 苏州市, 常熟市
迪亚天天 吉浦店,118.159994,24.524303,福建省, 厦门市, 湖里区
新桥王,113.421754,22.959203,广东省, 广州市, 番禺区
柯先生（合肥）,117.282699,31.866942,安徽省, 合肥市, 庐阳区
浦东商场,121.513902,31.177908,上海市, 上海市, 浦东新区
（长泰悠乐）悠乐餐饮管理有限公司祖冲之路店（长泰悠乐）,117.812987,24.744594,福建省, 漳州市, 长泰县
李国兰（世纪联华颛桥店）,121.402903,31.062216,上海市, 上海市, 闵行区
华联宏福板泉路（超市加盟）,121.520153,31.168678,上海市, 上海市, 浦东新区
上海光茂食品有限公司第一分公司,121.407207,31.305555,上海市, 上海市, 宝山区
上海肯德基有限公司八一餐厅,121.403454,31.631997,上海市, 上海市, 崇明县
铭申联华专卖,113.762897,23.101476,广东省, 东莞市, 东莞市市辖区
上海佳农食品有限公司,121.487899,31.249162,上海市, 上海市, 闸北区
新长岭专卖（专卖加盟）,108.845538,23.875814,广西壮族自治区, 来宾市, 忻城县
常客隆(衡山店),112.71963,27.281912,湖南省, 衡阳市, 南岳区
浦南农场品批发市场,119.200676,34.581657,江苏省, 连云港市, 新浦区
懂家渡20,101.582229,24.625297,云南省, 楚雄彝族自治州, 双柏县
杨家渡75号,121.515673,31.229833,上海市, 上海市, 浦东新区
湛江东洋水产,110.365067,21.257463,广东省, 湛江市, 赤坎区
上海荟丰农产品销售有限公司,121.487899,31.249162,上海市, 上海市, 闸北区
上海必胜客有限公司金桥金港路店,121.616695,31.262594,上海市, 上海市, 浦东新区
海江6666(世纪联华),116.281202,39.945674,北京市, 北京市, 海淀区
华新,121.220608,31.249879,上海市, 上海市, 青浦区
上海鼎腾食品有限公司,121.41327,31.307604,上海市, 上海市, 宝山区
通用汽车公司(H),119.695005,29.148577,浙江省, 金华市, 金东区
桥梓弯3839(世纪联华),121.593504,29.885656,浙江省, 宁波市, 江东区
安化222(伍缘折扣超市),111.390782,28.28658,湖南省, 益阳市, 安化县
山东荣信水产有限公司,118.527663,36.09929,山东省, 潍坊市, 临朐县
蔬菜刘,111.167715,37.52758,山西省, 吕梁市, 离石区
上海田冉食品有限公司,121.402671,31.627319,上海市, 上海市, 崇明县
上海市松江区必宏食品经营部,121.22679,31.021244,上海市, 上海市, 松江区
天赋市场,122.307212,40.673466,辽宁省, 营口市, 老边区
个体工商户（调味品、干货）,116.182413,23.299928,广东省, 揭阳市, 普宁市
0055欧尚金山店,121.343451,30.751984,上海市, 上海市, 金山区
27.兆基市场,113.283959,23.087856,广东省, 广州市, 海珠区
梅林正广和便利连锁有限公司,121.526697,31.264478,上海市, 上海市, 杨浦区
上海聚能食品原料销售有限公司,121.556558,31.256425,上海市, 上海市, 浦东新区
重庆宝怡商贸有限公司,106.532447,29.548167,重庆市, 重庆市, 渝中区
喜乐多超市春晖路加盟预付,102.681842,25.053792,云南省, 昆明市, 五华区
上海奉贤大润发商贸有限公司,121.451565,30.912289,上海市, 上海市, 奉贤区
川沙109号,121.685192,31.267542,上海市, 上海市, 浦东新区
上海梅园村餐饮管理有限公司（金钟店）,121.460438,31.229605,上海市, 上海市, 静安区
冠生园418(伍缘折扣超市),121.420204,31.026462,上海市, 上海市, 闵行区
上海万有全大境菜市场经营管理有限公司,120.538038,30.843459,江苏省, 苏州市, 吴江区
好享购生活购物,115.557155,33.862851,河南省, 周口市, 鹿邑县
新派（上海）餐饮管理有限公司浦建路分公司,121.526535,31.214509,上海市, 上海市, 浦东新区
洛场迪亚天天加盟（预付）,118.159994,24.524303,福建省, 厦门市, 湖里区
家得利新华专卖,114.453501,38.117219,河北省, 石家庄市, 新华区
上海康仁乐购超市贸易有限公司,121.487899,31.249162,上海市, 上海市, 闸北区
三源492店(伍缘折扣超市),121.420204,31.026462,上海市, 上海市, 闵行区
上海冉惠物资经营部,121.477278,30.835227,上海市, 上海市, 奉贤区
新民果品有限公司,122.866418,42.016776,辽宁省, 沈阳市, 新民市
长春店,125.313642,43.898338,吉林省, 长春市, 朝阳区
青浦华苑商场,121.230495,31.251215,上海市, 上海市, 青浦区
蓝蛙餐饮-中央厨房,117.998768,28.467463,江西省, 上饶市, 信州区
大贤农贸市场专卖加盟（预付）,121.522934,30.969382,上海市, 上海市, 奉贤区
上海市嘉定区嘉定镇常明副食品经营部,121.226186,31.381577,上海市, 上海市, 嘉定区
浦电(世纪联华),121.593504,29.885656,浙江省, 宁波市, 江东区
上海政法大学三楼（鸿星餐饮）(H ),121.487899,31.249162,上海市, 上海市, 闸北区
上海缘源食品有限公司,121.487899,31.249162,上海市, 上海市, 闸北区
上海联家超市有限公司友谊南方商城店,121.40768,31.137509,上海市, 上海市, 闵行区
上海启洪粮油有限公司,121.487899,31.249162,上海市, 上海市, 闸北区
台金兰（太平洋淮海店）,121.480672,31.228782,上海市, 上海市, 黄浦区
福建益升食品有限公司（生鲜）,119.589013,26.483941,福建省, 福州市, 罗源县
上海松江区九亭万友副食品经营部,121.338557,31.152698,上海市, 上海市, 松江区
上海好缘商贸有限公司(单位加盟）,121.487899,31.249162,上海市, 上海市, 闸北区
上海锦江麦德龙现购自运有限公司,121.390894,31.246742,上海市, 上海市, 普陀区
上海市宝山区小韦切面店,121.533347,31.269441,上海市, 上海市, 杨浦区
上海市曹杨路水产批发市场,121.420069,31.246582,上海市, 上海市, 普陀区
上海旭洋绿色食品有限公,121.487899,31.249162,上海市, 上海市, 闸北区
上海美天副食品配送中心,121.39339,31.210594,上海市, 上海市, 长宁区
菜花泾26号摊位,120.121844,30.861263,浙江省, 湖州市, 吴兴区
上海景峄贸易有限公司,121.487899,31.249162,上海市, 上海市, 闸北区
打浦119(农工商),121.477895,31.20546,上海市, 上海市, 黄浦区
家乐加盟（兰溪店）预付,119.533338,29.284103,浙江省, 金华市, 兰溪市
崇明生态店（专卖加盟）,121.535397,31.633565,上海市, 上海市, 崇明县
宝钢电炉,118.636088,31.904232,江苏省, 南京市, 江宁区
上海真北批发市场,121.378704,31.229411,上海市, 上海市, 普陀区
裕景大饭店(齐茂房地产）,121.526862,31.246787,上海市, 上海市, 浦东新区
下沙（专卖加盟）,121.595751,31.057922,上海市, 上海市, 浦东新区
上海江杨农产品物流有限公司,121.459948,31.363724,上海市, 上海市, 宝山区
华联超市重庆专卖,106.539778,29.584322,重庆市, 重庆市, 江北区
湖州世纪华翔（曹雅勤）,120.137243,30.877925,浙江省, 湖州市, 吴兴区
昌里店经销(昌里区域),118.231244,30.666795,安徽省, 宣城市, 泾县
苏州市259,120.619907,31.317987,江苏省, 苏州市, 姑苏区
上海绩申酒店管理有限公司,121.352909,30.852389,上海市, 上海市, 金山区
01.家乐福中山店,121.661198,38.925915,辽宁省, 大连市, 中山区
上海市浦东新区高桥镇超营副食品商店,121.58662,31.345034,上海市, 上海市, 浦东新区
金科店（欧尚封柜）,113.910618,22.722877,广东省, 深圳市, 宝安区
ZRIH-上海鄂初贸易有限公司,121.487899,31.249162,上海市, 上海市, 闸北区
北新泾,121.378494,31.222609,上海市, 上海市, 长宁区
上海市闵行区日日旺火锅城,121.399016,31.18561,上海市, 上海市, 闵行区
龙水南路251(伍缘折扣超市),121.420204,31.026462,上海市, 上海市, 闵行区
苏州金万佳塑业有限公司,120.619907,31.317987,江苏省, 苏州市, 姑苏区
上海踵香餐饮管理有限公司,121.441486,31.259594,上海市, 上海市, 普陀区
辰龙幼托,112.085621,23.986442,广东省, 肇庆市, 怀集县
迪亚天天 中江店,104.804952,30.887114,四川省, 德阳市, 中江县
上海轶仕淀粉有限公司,121.487899,31.249162,上海市, 上海市, 闸北区
王圣源吉买盛,121.486229,31.272664,上海市, 上海市, 虹口区
祝和苑菜场单位加盟（预付）,121.769061,31.127704,上海市, 上海市, 浦东新区
乐购大卖场(锦绣店),121.762754,31.047314,上海市, 上海市, 浦东新区
上海翼家菜市场经营管理有限公司,121.375675,31.366797,上海市, 上海市, 宝山区
江桥老街饭店,121.352175,31.265358,上海市, 上海市, 嘉定区
农工商50专卖,120.54253,37.654084,山东省, 烟台市, 龙口市
湛江市长亿食品厂,110.365067,21.257463,广东省, 湛江市, 赤坎区
芳华（联华）,103.841432,30.047689,四川省, 眉山市, 东坡区
江苏大润发太仓店,121.126542,31.45073,江苏省, 苏州市, 太仓市
上海宝丰联大酒店,121.493796,31.303689,上海市, 上海市, 虹口区
上海启聚贸易,121.487899,31.249162,上海市, 上海市, 闸北区
索迪斯（上海）管理服务有限公司,121.487899,31.249162,上海市, 上海市, 闸北区
味滋康（中国）商业贸易有限公司,120.171103,30.28844,浙江省, 杭州市, 下城区
迪亚天天 阳城店,112.361527,35.426541,山西省, 晋城市, 阳城县
新场市场84号,103.43512,30.537553,四川省, 成都市, 大邑县
桂平加盟(联华),110.087119,23.333281,广西壮族自治区, 贵港市, 桂平市
泰安市泰康食品有限公司,117.089415,36.188078,山东省, 泰安市, 泰山区
江桥专柜(沃尔玛),121.353398,31.266109,上海市, 上海市, 嘉定区
无为县严桥琦王食品有限公司浦东分公司,117.820052,31.222494,安徽省, 芜湖市, 无为县
青田食品,118.149427,24.716118,福建省, 厦门市, 同安区
上海尼卡其诺食品销售有限公司分公司,121.487899,31.249162,上海市, 上海市, 闸北区
上海宝山罗店大润发商贸有限公司,121.358188,31.415966,上海市, 上海市, 宝山区
庄怡农业发展有限公司,113.103894,22.605185,广东省, 江门市, 蓬江区
0047平型关大润发专柜,121.460023,31.27974,上海市, 上海市, 闸北区
红枫/大河餐饮有限公司,113.989336,23.075217,广东省, 东莞市, 东莞市市辖区
恒天然商贸（上海）有限公司,121.483602,31.238548,上海市, 上海市, 黄浦区
天津联盟谷物早餐有限公司,117.428286,38.617263,天津市, 天津市, 滨海新区
宏润菜市场(陈峰)（加盟）（散户）,113.397109,22.555588,广东省, 中山市, 中山市市辖区
上海肯德基有限公司桃浦餐厅,121.401124,31.265695,上海市, 上海市, 普陀区
联华超市丰海路店（众客企业）加盟,121.773072,31.069381,上海市, 上海市, 浦东新区
上海秋展商贸有限公司,121.487899,31.249162,上海市, 上海市, 闸北区
界泾港专卖（郊区）预付,113.568086,37.911504,山西省, 阳泉市, 郊区
中漕加盟(华联),113.831068,28.462952,湖南省, 长沙市, 浏阳市
魔藤（上海）餐饮有限公司,121.445543,31.212735,上海市, 上海市, 徐汇区
联华梅花店（加盟超市）,106.654028,30.490221,四川省, 广安市, 广安区
上海金模机械制造有限公司,121.482316,31.136905,上海市, 上海市, 浦东新区
上海肯德基有限公司四平餐厅,121.4469,31.199462,上海市, 上海市, 徐汇区
宝友大酒店,113.370282,22.956844,广东省, 广州市, 番禺区
上海市宝山区苏航肉类经营部,121.409041,31.398623,上海市, 上海市, 宝山区
欧亚玛特购物广场,121.60758,31.238906,上海市, 上海市, 浦东新区
上海真新粮食交易市场经营管理有限公司,121.381149,31.256143,上海市, 上海市, 嘉定区
九星09#,121.46894,31.202068,上海市, 上海市, 徐汇区
上海肯德基有限公司新里程餐厅,121.49627,31.156205,上海市, 上海市, 浦东新区
上海珠江食品有限公司,121.531487,31.228617,上海市, 上海市, 浦东新区
上海联家超市有限公司宜山店,121.435098,31.190398,上海市, 上海市, 徐汇区
八号桥166#,121.477337,31.216781,上海市, 上海市, 黄浦区
高成,113.841115,23.110582,广东省, 东莞市, 东莞市市辖区
益江市场,121.638383,31.204731,上海市, 上海市, 浦东新区
无为县严桥琦王食品有限公司上海宝山第二分公司,121.409041,31.398623,上海市, 上海市, 宝山区
江西南昌双汇食品有限公司,115.840708,28.914231,江西省, 南昌市, 新建县
上海荣誉实业有限公司,121.487899,31.249162,上海市, 上海市, 闸北区
家得利巨野店,121.550223,31.249294,上海市, 上海市, 浦东新区
上海阳普菜市场经营管理有限公司引翔港分公司,121.544699,31.278459,上海市, 上海市, 杨浦区
春晖市场18号,106.783119,39.234796,宁夏回族自治区, 石嘴山市, 惠农区
佳嘉张江店,113.454018,23.110087,广东省, 广州市, 黄埔区
家得利洋泾店,121.552721,31.250427,上海市, 上海市, 浦东新区
上海外服大厦餐厅,121.487899,31.249162,上海市, 上海市, 闸北区
浙江省舟山市骏华水产有限公司,122.169872,30.036011,浙江省, 舟山市, 定海区
新江市场18号,110.367595,21.273958,广东省, 湛江市, 赤坎区
共富6(农工商),124.834705,47.553394,黑龙江省, 齐齐哈尔市, 富裕县
深圳市汇昌贸易有限公司,114.025974,22.546054,广东省, 深圳市, 福田区
上海市普陀区林桂润水产行,121.398443,31.263743,上海市, 上海市, 普陀区
农工商超市,121.385363,31.237201,上海市, 上海市, 普陀区
泗泾联合壹佰（超市加盟）,121.279972,31.120109,上海市, 上海市, 松江区
罗秀93(伍缘折扣超市),121.420204,31.026462,上海市, 上海市, 闵行区
七宝八号桥素菜批发市场,121.477333,31.216779,上海市, 上海市, 黄浦区
上海吉美购超市（预付）,121.474695,31.220768,上海市, 上海市, 黄浦区
田林好又多,105.999827,24.392538,广西壮族自治区, 百色市, 田林县
揭阳市揭东区曲溪鸿越妇婴用品商行,116.361709,23.606752,广东省, 揭阳市, 揭东区
上海城市蔬菜产线专业合作社（蔬菜部）,117.233306,31.790114,安徽省, 合肥市, 蜀山区
上海易鲜生鲜超市加盟（月结1）,121.433926,31.297514,上海市, 上海市, 闸北区
浙江青莲食品有限公司,120.949347,30.600245,浙江省, 嘉兴市, 海盐县
上海市闵行区永隽熟食店,121.425024,31.093537,上海市, 上海市, 闵行区
上海环盛商业有限公司世纪大道分公司,121.509707,31.242208,上海市, 上海市, 浦东新区
嘉定徐行（农工商）,121.251014,31.364338,上海市, 上海市, 嘉定区
上海市黄浦区创业日用杂货店 （蔬菜）,121.496072,31.227203,上海市, 上海市, 黄浦区
北新泾市场（加盟）(朱士银),121.378494,31.222609,上海市, 上海市, 长宁区
陈一平,119.464735,32.309338,江苏省, 扬州市, 邗江区
易买购生活购物,115.557155,33.862851,河南省, 周口市, 鹿邑县
上海富威塑胶有限公司,121.27234,31.292278,上海市, 上海市, 嘉定区
上海市梁建东水果店,121.400618,31.271009,上海市, 上海市, 普陀区
上海顶祥食品配料有限公司,121.481833,30.870312,上海市, 上海市, 奉贤区
吴淞码头,121.504317,31.383684,上海市, 上海市, 宝山区
味之鲜-湖北鸿升泰(华东),112.210608,31.044008,湖北省, 荆门市, 东宝区
温州直销部,120.690635,28.002838,浙江省, 温州市, 鹿城区
易盛客沪亭北路店加盟,121.32144,31.156089,上海市, 上海市, 松江区
品香食品贸易有限公司,113.410369,23.127736,广东省, 广州市, 天河区
和民餐饮管理（上海）有限公司月星环球商业中心店,121.418496,31.239606,上海市, 上海市, 普陀区
高行29号-张小宝,121.615447,31.2989,上海市, 上海市, 浦东新区
上海欣玉食品有限公司,121.402671,31.627319,上海市, 上海市, 崇明县
九亭市场,121.334281,31.134917,上海市, 上海市, 松江区
金宝食品,120.148965,31.891663,江苏省, 无锡市, 江阴市
易买得8号,121.471945,30.932696,上海市, 上海市, 奉贤区
北斗星(世纪联华),119.31442,26.060402,福建省, 福州市, 台江区
四川北路店,121.489622,31.262941,上海市, 上海市, 虹口区
湖州南浔温氏食品有限公司,120.309147,30.766831,浙江省, 湖州市, 南浔区
雅培贸易（上海）有限公司,121.487899,31.249162,上海市, 上海市, 闸北区
天山店(城市超市),87.632903,43.78386,新疆维吾尔自治区, 乌鲁木齐市, 天山区
清美豆业,121.520988,31.275902,上海市, 上海市, 杨浦区
上海食品一店连锁店商店（高境）,121.486175,31.325908,上海市, 上海市, 宝山区
航头菜场5号,121.603099,31.03259,上海市, 上海市, 浦东新区
青莲食品,99.714206,27.825735,云南省, 迪庆藏族自治州, 香格里拉县
康桥路加盟（预付）,114.150819,22.633367,广东省, 深圳市, 龙岗区
菊园姚,121.161898,41.115588,辽宁省, 锦州市, 凌河区
张堰市场,121.296031,30.809015,上海市, 上海市, 金山区
上海肯德基有限公司莘松餐厅,121.371202,31.104524,上海市, 上海市, 闵行区
新桥曹,113.421754,22.959203,广东省, 广州市, 番禺区
宣城市益康食品有限公司,118.752096,30.951642,安徽省, 宣城市, 宣州区
嘉定乐购,121.251014,31.364338,上海市, 上海市, 嘉定区
上海肯德基有限公司高行餐厅,121.617245,31.298853,上海市, 上海市, 浦东新区
家得利零陵,111.563919,26.102311,湖南省, 永州市, 零陵区
江苏大润发千灯店,121.018923,31.269225,江苏省, 苏州市, 昆山市
味之鲜-上海正鸿,121.487899,31.249162,上海市, 上海市, 闸北区
六安市舒城爱婴贝贝,116.828559,31.310003,安徽省, 六安市, 舒城县
上海必胜客有限公司东川路店,121.417174,31.018354,上海市, 上海市, 闵行区
大连海洋岛丰祥水产制品有限公司,121.615375,38.909042,辽宁省, 大连市, 西岗区
淞南4125(世纪联华),121.487481,31.345597,上海市, 上海市, 宝山区
泰康-西点,113.273426,23.122935,广东省, 广州市, 越秀区
上海顶誉食品有限公司,121.397196,31.240366,上海市, 上海市, 普陀区
上海绿叶农副产品市场经营管理有限公司盘古路市场分公司,121.486432,31.412744,上海市, 上海市, 宝山区
上海绿叶农副产品市场经营管理有限公司月浦三村市场分公司,121.434676,31.425333,上海市, 上海市, 宝山区
良赵市场46号,113.749016,40.807489,内蒙古自治区, 乌兰察布市, 兴和县
上海金源综合市场经营管理有限公司朱行市场分公司,121.347271,30.854734,上海市, 上海市, 金山区
上海祥森米业有限公司,121.338323,31.315112,上海市, 上海市, 嘉定区
欧尚南汇 177,120.664477,31.31172,江苏省, 苏州市, 吴中区
30.家乐福新里城店,121.530363,31.16622,上海市, 上海市, 浦东新区
上海力的尔食品有限公司,121.402671,31.627319,上海市, 上海市, 崇明县
上海阅欣实业有限公司,121.487899,31.249162,上海市, 上海市, 闸北区
（宏伊）上海港丽餐饮管理有限公司南京东路分公司（宏伊）,121.490229,31.242867,上海市, 上海市, 黄浦区
甘泉市场,111.31975,35.436747,山西省, 运城市, 闻喜县
沃尔玛冷冻大仓上海,121.487899,31.249162,上海市, 上海市, 闸北区
索迪斯,120.678823,31.312187,江苏省, 苏州市, 吴中区
上海易买得超市有限公司老西门店,121.490226,31.222925,上海市, 上海市, 黄浦区
上海京川酒家,121.4564,31.207056,上海市, 上海市, 徐汇区
山东莱阳春雪食品有限公司,120.7154,36.958681,山东省, 烟台市, 莱阳市
上海浩烨食品销售有限公司,121.412378,31.259685,上海市, 上海市, 普陀区
杨泰蔬菜店（预付）,104.042072,30.655197,四川省, 成都市, 武侯区
上海市嘉定区江桥镇陈继兵肉类经营部,121.33806,31.245433,上海市, 上海市, 嘉定区
上海华新酒店管理有限公司,121.487899,31.249162,上海市, 上海市, 闸北区
奉贤丰鲜店,121.560642,30.915122,上海市, 上海市, 奉贤区
上海张小宝绿色食品发展有限公司,121.667029,31.037473,上海市, 上海市, 浦东新区
安远,115.396613,25.238854,江西省, 赣州市, 安远县
峨山店（家家乐）,102.21925,24.246115,云南省, 玉溪市, 峨山彝族自治县
307无锡诚隆超市有限公司,120.301926,31.593539,江苏省, 无锡市, 北塘区
黄楼农贸市场,121.67682,31.169815,上海市, 上海市, 浦东新区
联华桃林专卖,117.588382,37.648213,山东省, 滨州市, 阳信县
上海良友海狮实业有限公司,121.487899,31.249162,上海市, 上海市, 闸北区
上海肯德基有限公司中华餐厅,121.4469,31.199462,上海市, 上海市, 徐汇区
上海北旺食品有限公司,121.402671,31.627319,上海市, 上海市, 崇明县
榆中433店(伍缘折扣店),104.244289,35.999785,甘肃省, 兰州市, 榆中县
上海市普陀区海兵清真牛羊肉商店,121.398443,31.263743,上海市, 上海市, 普陀区
山东荣兴食品有限公司,121.524566,36.905147,山东省, 威海市, 乳山市
上海万福海鲜酒家,121.487899,31.249162,上海市, 上海市, 闸北区
临沂顺发食品有限公司,118.340768,35.072409,山东省, 临沂市, 兰山区
宝山区宝兰家禽店,131.564836,46.529227,黑龙江省, 双鸭山市, 宝山区
上海梅龙镇食品有限公司,121.402671,31.627319,上海市, 上海市, 崇明县
阳洋豆制品,115.467566,38.891869,河北省, 保定市, 新市区
爱森肉食品有限公司,122.422124,37.175477,山东省, 威海市, 荣成市
上海二十一世纪酒店有限公司,112.057788,22.926637,广东省, 云浮市, 云城区
三角地-海伦55号,126.897129,47.44727,黑龙江省, 绥化市, 海伦市
打浦永辉,121.477895,31.20546,上海市, 上海市, 黄浦区
上海联家超市有限公司莘庄店,121.393313,31.112546,上海市, 上海市, 闵行区
罗经市场2-2(张秀娟),110.254766,19.835228,海南省, 海口市, 秀英区
三泉58(农工商),113.604626,37.918985,山西省, 阳泉市, 郊区
兴南路尚优玛特加盟（预付）,121.670598,31.301672,上海市, 上海市, 浦东新区
乳山133(农工商),121.529788,36.976575,山东省, 威海市, 乳山市
上海雷享实业有限公司（中粮尚品南期昌店）,121.437238,31.097555,上海市, 上海市, 闵行区
上海紫鸿食品有限公司,121.188906,31.176489,上海市, 上海市, 青浦区
上海市闵行区献明副食品经营部,121.356733,31.16998,上海市, 上海市, 闵行区
上海鸿权进出口有限公司,121.448076,31.183359,上海市, 上海市, 徐汇区
上海圃园福生绿色食品有限公司,121.495728,31.235658,上海市, 上海市, 黄浦区
镇江银江食品有限公司,119.455835,32.20441,江苏省, 镇江市, 京口区
邵万生,121.472972,31.241072,上海市, 上海市, 黄浦区
如明肉类经营部,113.867178,27.636087,江西省, 萍乡市, 安源区
南汇泥城云锦苑集贸市场（加盟）,121.83064,30.907729,上海市, 上海市, 浦东新区
上海肯德基有限公司高青餐厅,121.498045,31.155618,上海市, 上海市, 浦东新区
晋中市榆次心适家园孕婴用品经销部,112.843737,37.650825,山西省, 晋中市, 榆次区
上海市闵行区富隽熟食店,121.425024,31.093537,上海市, 上海市, 闵行区
朋联菜市场(孙福兰)（散户）,121.149815,31.166427,上海市, 上海市, 青浦区
烟台鼎丰科技有限公司,121.309555,37.536562,山东省, 烟台市, 芝罘区
上海市家明水产行,120.999217,31.050682,上海市, 上海市, 青浦区
上海肯德基有限公司青浦餐厅,121.100728,31.149805,上海市, 上海市, 青浦区
合肥市肥西县官亭镇贝因美专卖店,116.868597,31.803971,安徽省, 合肥市, 肥西县
兴国(联华),115.446507,26.425201,江西省, 赣州市, 兴国县
昭化352(伍缘折扣超市),121.420204,31.026462,上海市, 上海市, 闵行区
罗山菜场14号,114.443563,32.03123,河南省, 信阳市, 罗山县
上海必胜客有限公司虹桥机场西航站楼店,121.333919,31.201875,上海市, 上海市, 闵行区
康士233(伍缘折扣超市),121.420204,31.026462,上海市, 上海市, 闵行区
上海豆乡食品有限公司,121.345988,30.719644,上海市, 上海市, 金山区
万安61(农工商),114.825016,26.444633,江西省, 吉安市, 万安县
联华百清店（超市加盟）,117.588382,37.648213,山东省, 滨州市, 阳信县
苏州淳润商贸有限公司,120.619907,31.317987,江苏省, 苏州市, 姑苏区
伊利加盟(华联),116.595455,35.411975,山东省, 济宁市, 市中区
上海通汇汽车维修零部件配送有限公司,121.616688,31.281029,上海市, 上海市, 浦东新区
莱州市成达食品有限公司,119.955848,37.313388,山东省, 烟台市, 莱州市
山西省运城市稷山县清河镇永红奶粉店,111.028458,35.527546,山西省, 运城市, 稷山县
康乐菜场,103.62902,35.258018,甘肃省, 临夏回族自治州, 康乐县
环桥店加盟联华预付,113.022846,22.963974,广东省, 佛山市, 禅城区
上海众选商业管理有限公司,121.465941,31.192669,上海市, 上海市, 徐汇区
射阳裕发达加工厂,120.283689,33.689093,江苏省, 盐城市, 射阳县
长临路,121.441913,31.330605,上海市, 上海市, 宝山区
上海香淳湾餐饮管理有限公司一分店,113.081183,22.727481,广东省, 江门市, 蓬江区
上海居昌贸易有限公司,121.487899,31.249162,上海市, 上海市, 闸北区
上海广元农副产品市场经营管理有限公司,121.487899,31.249162,上海市, 上海市, 闸北区
汉宫酒家（同盛店）H,121.462206,31.234182,上海市, 上海市, 静安区
上海徐汇区怀田副食品商店（郭前进）,121.446235,31.169152,上海市, 上海市, 徐汇区
上海市轻研环保科技有限公司,121.2489,31.027512,上海市, 上海市, 松江区
爱博家园,121.315849,31.214572,上海市, 上海市, 闵行区
上海肯德基有限公司万达餐厅,121.520434,31.307273,上海市, 上海市, 杨浦区
上海市金山区怀超素菜经营部,121.248408,30.835081,上海市, 上海市, 金山区
上海静安香格里拉大酒店（吉祥房产公司）,121.456988,31.229335,上海市, 上海市, 静安区
崇明中兴镇市场（金红春）（散户）,121.764667,31.529742,上海市, 上海市, 崇明县
大润发大宁店,121.457278,31.280553,上海市, 上海市, 闸北区
04.罗店医院,121.354943,31.418564,上海市, 上海市, 宝山区
上海龙上农副产品批发-薛之扣,121.487899,31.249162,上海市, 上海市, 闸北区
一钢餐饮公司（三食堂）(索迪斯),120.678823,31.312187,江苏省, 苏州市, 吴中区
上海灵济粮油销售有限公司,121.510765,31.220867,上海市, 上海市, 黄浦区
上海京龙餐饮管理有限公司第十一分公司,121.487899,31.249162,上海市, 上海市, 闸北区
上海市中础投资管理有限公司,121.487899,31.249162,上海市, 上海市, 闸北区
崇明大同店(华联供销),121.535397,31.633565,上海市, 上海市, 崇明县
永杰加盟预付,114.004332,23.057622,广东省, 东莞市, 东莞市市辖区
上海众记食品销售有限公司,121.487899,31.249162,上海市, 上海市, 闸北区
永辉通河,114.191671,22.282307,香港特别行政区, 香港特别行政区, 湾仔区
上海市宝山区栋良水果经营部,121.409041,31.398623,上海市, 上海市, 宝山区
上海祖名豆制品有限公司,121.487899,31.249162,上海市, 上海市, 闸北区
奉贤南桥运河北路（联华）,121.457482,30.911198,上海市, 上海市, 奉贤区
大桥店,113.551546,33.434405,河南省, 漯河市, 舞阳县
上海森界实业有限公司,121.487899,31.249162,上海市, 上海市, 闸北区
上海联华超市发展有限公司 - 系统,121.457769,31.288044,上海市, 上海市, 闸北区
昌里东路店,121.519665,31.183483,上海市, 上海市, 浦东新区
快乐蜂永和大王,116.413847,39.958076,北京市, 北京市, 东城区
青岛福兴祥商品配送有限公司,120.384428,36.105215,山东省, 青岛市, 市北区
绍兴郑先生,120.592467,30.002365,浙江省, 绍兴市, 越城区
上海肯德基有限公司九亭站餐厅,121.322543,31.142303,上海市, 上海市, 松江区
西区综合市场,101.555332,26.610869,四川省, 攀枝花市, 西区
宝通店经销(柳营小区),120.181413,30.267425,浙江省, 杭州市, 下城区
嘉定戬浜298(农工商),121.302326,31.382736,上海市, 上海市, 嘉定区
江苏康德蛋液有限公司,119.368489,33.013797,江苏省, 扬州市, 高邮市
