source,target
上海锐洲粮油有限公司,特易购乐购（中国）投资有限公司嘉善分公司,2.0
嘉定区江桥镇宝园三路617号,上海艺杏食品有限公司,1.0
福州润德进出口贸易有限公司,上海金文食品有限公司,1.0
上海清美绿色食品有限公司,武宁店(联华),19.0
上海清美绿色食品有限公司,成山店经销(昌里区域),8.0
上海清美绿色食品有限公司,新锦华(加盟联华),25.0
上海御华果品有限公司,上海联家超市有限公司徐汇店,21.0
盘锦东方赐福米业有限公司,上海瑞凯伊德食品有限公司,2.0
青岛何氏牛业有限公司,上海联家超市有限公司宜山店,14.0
深圳市同利源农业发展有限公司,沃尔玛上海宝山一二八纪念路店,5.0
上海睿畅贸易有限公司奉贤分公司,潘群香（世纪联华仙霞店）,4.0
上海市浦东新区东靖路5755号,上海都市特易购超市有限公司,18.0
上海安健餐饮管理有限公司,上海市浦东新区盐仓小学,79.0
上海翱杰实业有限公司(生鲜),上海联华超市发展有限公司 - 系统,15.0
上海市普陀区欣泽农产品经营部,上海湘鄂情酒楼有限公司,55.0
艾狄士食品（上海）有限公司,棉花酒吧（上海晓庭茶餐厅）,2.0
上海欣晨豆业有限公司,茸南市场,29.0
福建省安溪县园润茶厂,上海豫园旅游商城股份有限公司湖心亭茶楼,4.0
上海力德尔食品有限公司,徽宁路6号,63.0
上海市徐汇区汪海斌豆制品经营部,上海市徐汇区乐惠坊面馆,16.0
上海清美绿色食品有限公司,巨野（联华）,9.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司宋园餐厅,9.0
上海天容肉制品集团有限公司,南通1店欧尚,22.0
合肥金筷子食品有限公司,上海紫燕食品有限公司,6.0
大连旅顺鑫顺海海产品有限公司,上海依涛食品有限公司,1.0
梅河口市北国贡农业科技开发有限公司,上海春泰粮油工贸有限公司松江第一分公司,3.0
上海苏食肉品销售有限公司,0352蓬莱专卖店,3.0
上海艺杏食品有限公司,市东中学 H-学校餐饮,5.0
上海清美绿色食品有限公司,耀华297(伍缘折扣超市),9.0
上海清美绿色食品有限公司,封浜（联华）,5.0
江苏省东台市盐城市东汇肉制品厂,上海普陀沪村副食品商场,1.0
祥云,上海月浦蔬菜交易市场经营管理有限公司,90.0
上海力德尔食品有限公司,广中路,84.0
上海汉康豆类食品有限公司,04.罗店医院,10.0
上海清美绿色食品有限公司,易乐惠海湾市场（专卖加盟）,1.0
连云港雅马哈紫菜,上海日生食品物流有限公司,1.0
上海虹口糕团食品厂,欣兴店,620.0
五得利面粉集团有限公司,上海普圆食品有限公司,2.0
上海荣孙肉制品经营部,上海龙辉餐饮管理有限公司莘庄龙之梦店,26.0
上海花冠营养乳品有限公司,鹤壁市浚县善堂镇新新人孕婴店,5.0
上海景彦冷冻食品厂,上海峰二食品有限公司,1.0
上海友谊食品特供有限公司,上海城投水务(集团)有限公司,6.0
漳州市佳厨食品有限公司,上海金文食品有限公司,1.0
黄辉肉类销售经营部,上海爱辉市场经营管理有限公司,15.0
上海艺杏食品有限公司,星华公路-好又多（郑怀英）（加盟）,19.0
上海清美绿色食品有限公司,吉买盛平凉路店食堂,5.0
上海满航实业有限公司,上海新景西餐食品有限公司,4.0
益海嘉里食品营销有限公司,上海肯德基有限公司银霄餐厅,2.0
上海万有全豆制品有限公司,上海东康集贸市场经营管理有限公司,28.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司崇明餐厅,8.0
上海旭洋绿色食品有限公司,世纪联华莘庄专卖,29.0
上海清美绿色食品有限公司,乐购超市锦绣店,13.0
上海汉康豆类食品有限公司,早陆晚玖,19.0
上海清美绿色食品有限公司,宏润农副产品市场经营管理分公司,30.0
青浦区熊小红牛肉经营部,上海龙岛餐饮有限公司,34.0
Z3FP-上海大牧汗食品有限公司,上海联家超市有限公司共江店,2.0
上海东辉食品有限公司-美赞臣,上海宝山乐购生活购物有限公司,2.0
上海市宝山区涌发水产行,上海新南华四平大酒店有限公司,57.0
上海汉康豆类食品有限公司,上海联家超市有限公司荣乐路店,29.0
上海清美绿色食品有限公司,新寺145(农工商),6.0
中粮国际(北京)有限公司上海分公司,上海新欧尚超市有限公司外高桥店,4.0
上海汉康豆类食品有限公司,21.联华城中店,24.0
佛山市腐三和食品有限公司,上海金文食品有限公司,1.0
上海增鑫食品销售有限公司(水果),上海辉哥海鲜火锅餐饮有限公司虹桥店,44.0
上海双汇大昌有限公司上海分公司,扬州旺润食品有限公司,5.0
上海汉康豆类食品有限公司,30.中国邮电器材华东公司食堂,3.0
上海市闵行区荣孙肉制品经营部,上海龙辉餐饮管理有限公司大宁国际广场店,111.0
上海艺杏食品有限公司,微软－索迪斯-M,9.0
广州康嘉食品有限公司,上海樟鸿贸易有限公司,1.0
上海万有全豆制品有限公司奉贤分公司,星河湾海归子女学校（索迪斯）,11.0
上海意华食品有限公司,华润万家武汉汉街OLE,1.0
上海旭洋绿色食品有限公司,大润发  松江,20.0
上海赵巷市场开发公司中泽分公司,上海青浦区贝尔乐民办幼儿园,510.0
上海阳洋豆业食品有限公司,镇宁路市场145号,20.0
上海清美绿色食品有限公司,元华怒江加盟,9.0
海亮教育园（高中一部）,海亮明康汇物流有限公司,1.0
上海清美绿色食品有限公司,周家嘴店经销(平凉区域),1.0
(张宝平）上海市金山区张宝平副食品经营部,上海绩申酒店管理有限公司,13.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司春申路店,8.0
上海清美绿色食品有限公司,水电285店(农工商),9.0
信谊德商贸有限公司,上海浦众农贸市场经营管理有限公司,1.0
上海花冠营养乳品有限公司,秀山县吉祥贝贝母婴生活馆,7.0
上海清美绿色食品有限公司,奉贤(大润发),18.0
上海清美绿色食品有限公司,尚优玛特沪光路加盟预付,10.0
临邑六合食品有限公司,上海市昆明学校,44.0
上海阳洋豆业食品有限公司,打浦路,24.0
青岛日辰食品有限公司,上海龙辉餐饮管理有限公司百联又一城店,2.0
上海花冠营养乳品有限公司,三门峡市卢氏县可爱宝贝母婴连锁,5.0
上海真北批发市场,上海环镇集贸市场经营管理有限公司,16.0
菲律宾都乐香蕉房,上海真南农副产品综合市场经营管理有限公司,22.0
上海锁翠食品有限公司,上海七宝商城综合市场经营管理有限公司,21.0
通化奥禾食品有限公司,欧本咖啡（北京）有限公司,1.0
上海山林食品有限公司,山林食品各门店,770.0
上海慈杨快餐有限公司,创见咨询有限公司,14176.0
上海力德尔食品有限公司,B1-0709a金汇实验学校1203a①学生,1.0
上海欣晨豆业有限公司,上海市奉贤区海涛豆制品营业部,29.0
上海艺杏食品有限公司,法雷奥－上汽索迪斯（H ）-M,21.0
新民果品,沃尔玛松江店,6.0
上海清美绿色食品有限公司,涞寅路华联加盟预付,4.0
上海力德尔食品有限公司,上海宴芸农贸市场,82.0
上海阳洋豆业食品有限公司,城达市场（新康园专卖店）,22.0
上海艺杏食品有限公司,三元二村市场门面(李慧),27.0
上海英之龙食品有限公司,上海诚味食品有限公司,1.0
扬州和信食品有限公司,上海诚味食品有限公司,1.0
思念食品厂,上海乓乓响农副产品配送有限公司,1.0
中山市黄圃银华腊味有限公司,上海日生食品物流有限公司,1.0
上海东区老大房食品有限公司,大润发奉贤店,12.0
上海红脉纸塑制品有限公司,上海萨莉亚餐饮有限公司真光路二店,15.0
惠氏（上海）贸易有限公司,沃尔玛顾村店,12.0
上海紫燕食品有限公司,上海市徐汇区裕霜熟食店,10.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司浦东磁浮餐厅,4.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司上南餐厅,28.0
欧本咖啡（北京）有限公司,上海龙辉餐饮管理有限公司大华店,4.0
苏州市好得睐美食食品有限责任公司,上海七宝商城综合市场经营管理有限公司,202.0
西郊国际农产品交易中心,上海盛怡农副产品市场经营管理有限公司,127.0
上海市巨鹿副食品市场经营管理有限公司,上海恒升半岛国际酒店有限公司,327.0
上海清美绿色食品有限公司,崇明新河2（华联）,5.0
上海清美绿色食品有限公司,上海白鹿农副产品市场经营管理有限公司,72.0
上海徐汇区申新粮油经营部,龙山菜场,450.0
上海清美绿色食品有限公司,新清源食品店 肖丽（加盟）,10.0
哈尔滨银丰速冻肉制品厂,上海澳犇国际贸易有限公司,1.0
上海旭洋绿色食品有限公司,上海曹杨铁路市场经营管理有限公司农贸分公司,159.0
上海花冠营养乳品有限公司,杭州恩成婴幼儿用品有限公司,98.0
益海嘉里食品营销有限公司,联家宝山店,5.0
上海雀巢产品服务有限公司,家乐福（上海）供应链管理有限公司昆山分公司,1.0
上海力德尔食品有限公司,B2-1602a闵行区实验小学莘松校区1201a②学生,1.0
菜源,上海私立蒙特梭利幼儿园,228.0
光明米业（集团）有限公司,乐购金山店,1.0
上海花冠营养乳品有限公司,滕州市德安鸿源商贸有限公司,22.0
滁州市志成食品有限公司,上海七宝乐购购物中心有限公司,19.0
深圳市鑫荣懋农产品股份有限公司,沃尔玛南浦大桥店,6.0
上海清美绿色食品有限公司,共富6(农工商),17.0
上海清美绿色食品有限公司,株州路（上蔬永辉）,9.0
上海永春贸易有限公司,极乐汤（上海）沐浴管理有限公司,92.0
安吉祖名豆制食品有限公司,保德卜蜂莲花,174.0
上海联豪食品有限公司奉贤分公司,上海第一食品杨浦销售有限公司,46.0
纽迪希亚生命早期营养品管理(上海)有限公司,上海新欧尚超市有限公司金科路店,10.0
上海东方食品有限公司,财大分校,28.0
上海耕强水果国际贸易有公司,上海蓝海博龙国际大酒店有限公司,93.0
益海嘉里食品营销有限公司,特易购乐购（中国）投资有限公司嘉善分公司,1.0
上海晓光粮油食品原料批发部,上海澳莉嘉食品有限公司宝山分公司,16.0
上海新景西餐食品有限公司,佘山艾美酒店（世茂庄园置业）,37.0
上海艺杏食品有限公司,金虹社区,2.0
上海艺杏食品有限公司,万有全（严桥）,2.0
多美滋婴幼儿食品有限公司,康成投资（中国）有限公司,19.0
上海京家粮油有限公司,上海强丰果蔬种植专业合作社,45.0
上海花冠营养乳品有限公司,新乡市封丘县新世纪名优副食品经营部,9.0
上海艺杏食品有限公司,康五菜市场（韩琴）（加盟）^,31.0
上海汉康豆类食品有限公司,家乐福浦江,11.0
上海万有全豆制品有限公司奉贤分公司,上海万有全生鲜食品配送中心公司,54.0
生产厂商1,北大荒米业集团上海食品有限公司,1.0
上海花冠营养乳品有限公司,晋中市祁县百冠商贸有限公司,8.0
上海市浦东新区川沙镇诚欣水产经营部,上海景悅国际航空酒店有限公司,56.0
日冷食品贸易（上海）有限公司,上海萨莉亚餐饮有限公司真光路二店,31.0
上海新粜农业发展有限公司,上海睿畅贸易有限公司奉贤分公司,3.0
上海工业对外贸易公司,Nestle Suisse S.A.,6.0
益海嘉里食品营销有限公司,上海肯德基有限公司鼎城餐厅,2.0
上海清美绿色食品有限公司,崇明新河(华联供销),4.0
上海市浦东新区高行镇伍锦强鲜肉点,上海市凌桥中学,21.0
上海双汇大昌有限公司上海分公司,湖州昇生食品有限责任公司,77.0
上海新景西餐食品有限公司,上海静安香格里拉大酒店（吉祥房产公司）,12.0
上海亿欣食品销售,上海庙行菜市场经营管理有限公司,16.0
上海欧源豆类食品有限公司,宁海菜场119,28.0
上海冯达豆类食品有限公司,张军义平价菜店,14.0
上海冯达豆类食品有限公司,中山市场,7.0
安徽省含山县皖江麻油有限公司,上海山林食品有限公司,1.0
上海众业粮油食品有限公司,上海麦心食品有限公司,2.0
上海珍桂贸易发展有限公司,上海龙辉餐饮管理有限公司仲盛世界商城店,66.0
上海市嘉定区江桥镇小仇粮食经营部,上海龙上农副产品批发市场经营管理有限公司,99.0
Z8WD-上海圣华副食品有限公司,上海联家超市有限公司青浦漕盈店,2.0
上海清美绿色食品有限公司,上海长风集贸市场经营管理有限公司,30.0
上海旭洋绿色食品有限公司,阳洋豆制品,19.0
上海大昌行食品工业有限公司,联华 浦电,2.0
生产厂商1,上海市储能中学,1.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司钦州餐厅,32.0
