source,target
上海绿晓商贸有限公司,上海华申中外文化交流服务有限公司,29.0
上海冯达豆类食品有限公司,兴尚购物中心,25.0
上海适达餐饮管理有限公司广丰路分公司,嘉定罗宾森,5.0
上海艺杏食品有限公司,沈巷农贸市场（金永娟）（散户）,31.0
上海上实现代农业开发有限公司,上海松江上蔬永辉生鲜食品有限公司,1.0
上海紫燕食品有限公司,上海紫燕食品有限公司西凌家宅店,6.0
上海艾晖食品有限公司普陀分公司,天津嘉里房地产开发有限公司天津香格里拉大酒店,1.0
益海嘉里食品营销有限公司,上海必胜客有限公司西藏中路餐厅,7.0
ZZNY YT19-青岛何氏牛业有限公司,上海联家超市有限公司联洋店,11.0
上海粤海大酒店有限公司,上海市松江区九亭镇张为农产品经营部,351.0
瑞怡食品（上海）有限公司,上海龙辉餐饮管理有限公司长泰广场店,12.0
上海清美绿色食品有限公司,西郊国际农商品直销中心（加盟超市）,61.0
上海楚邦食品有限公司,上海片江食品有限公司,6.0
上海艺杏食品有限公司,上海桂巷集贸市场经营管理有限公司,25.0
上海本来果坊科技有限公司,上海梅龙镇伊势丹百货有限公司,338.0
上海西红副食品经营部,上海浦众农贸市场经营管理有限公司,5.0
上海众立食品有限公司,钦州路,34.0
裴顿食品（安徽）有限公司,上海联家超市有限公司共江店,12.0
上海旭洋绿色食品有限公司,联华加盟 百花,12.0
个体工商户,上海宝江集贸市场经营管理有限公司,344.0
上海增鑫食品销售有限公司（程祖荣）,上海龙辉餐饮管理有限公司虹口龙之梦店,13.0
上海欧源豆类食品有限公司,大境路159,22.0
上海长生食品有限公司,大润发广德店,1.0
上海清美绿色食品有限公司,蕴川路阳洋加盟预付,29.0
上海锐洲粮油有限公司,上海持嘉实业有限公司,2.0
上海双汇大昌有限公司上海分公司,中山分拨库,22.0
上海艺杏食品有限公司,万有全（星舟景宏）,2.0
上海欣晨豆业有限公司,茸北农贸市场,31.0
上海良友海狮油脂实业有限公司,上海天目湖宾馆管理有限公司,4.0
上海清美绿色食品有限公司,上海枫桥农贸市场经营管理有限公司,58.0
多美滋婴幼儿食品有限公司,上海新欧尚超市有限公司蒙山北路店,21.0
上海欧源豆类食品有限公司,高成,22.0
上海晨月贸易有限公司（金山尕尕）,上海市金山区和嘉超市,51.0
上海万有全豆制品有限公司奉贤分公司,商用飞机（索迪斯）,2.0
上海阳洋豆业食品有限公司,名言市场（万有全）,29.0
上海艺杏食品有限公司,上海铭言企业管理有限公司零陵北路农贸市场经营管理分公司,22.0
上海长生食品有限公司,大润发观海卫店,3.0
上海艺杏食品有限公司,汉宫酒家（中信泰富店）{H},17.0
上海市骁翔副食品经营部,上海二十一世纪酒店有限公司,1570.0
8652-上海南浦食品公司浦东分公司,上海联家超市有限公司联洋店,15.0
上海牧谣食品有限公司,崇川区南徽食品商行,3.0
上海清美绿色食品有限公司,永兴27(农工商),62.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司石化餐厅,7.0
上海清美绿色食品有限公司,航头117(农工商),32.0
上海明珠湖肉食品有限公司,上海三门农贸市场经营管理有限公司,33.0
上海欧源豆类食品有限公司,江清岗,22.0
上海阳洋豆业食品有限公司,川沙108号,29.0
江苏金洲粮油食品有限公司,特易购乐购（中国）投资有限公司嘉善分公司,1.0
上海思美食品有限公司,金华和兴园,6.0
上海阳洋豆业食品有限公司,南翔,22.0
江苏金洲粮油食品有限公司,农工商超市,1.0
领先食品（上海）发展有限公司,味之鲜-河南大张,5.0
上海斗品膳食品有限公司,温岭市太平雅谷餐厅,10.0
上海清美绿色食品有限公司,上海阳普菜市场经营管理有限公司渭南路分公司,25.0
Z15DD-上海思迅商贸有限公司,上海联家超市有限公司共江店,1.0
上海金怡果蔬种植专业合作社,上海西郊国际农产品交易有限公司,1.0
上海诚邦食品有限公司,贝帝鲜（上海）食品有限公司,1.0
杨敬,上海绩申酒店管理有限公司,35.0
东莞市九龙城食品有限公司,上海玉峰食品有限公司,1.0
上海正顶记贸易有限公司,康成投资（中国）有限公司,300.0
上海新景西餐食品有限公司,金华国贸宾馆景澜大饭店,20.0
上海力德尔食品有限公司,共富查,72.0
上海艺杏食品有限公司,海鹰小区,2.0
上海清美绿色食品有限公司,尚优玛特加盟,56.0
安丘市三芝食品蔬菜有限公司,上海日生食品物流有限公司,1.0
上海清美绿色食品有限公司,朱梅路加盟 预付,31.0
上海汉康豆类食品有限公司,48.共富超市,21.0
上海缘汇食品有限公司,温州市顶诺食品有限公司,6.0
上海双汇大昌有限公司上海分公司,成都分拨库,26.0
上海清美绿色食品有限公司,平型关路加盟,2.0
上海闵优家禽养殖专业合作社,上海市浦东新区北蔡镇陆家庄菜馆,1.0
上海陛佛国际有限公司,上海海底捞实业有限公司,1.0
上海辉旺食品有限公司,上海古意餐饮管理有限公司静安分公司,57.0
青岛苏氏包装制造有限公司上海分公司,上海嘉里粮油工业有限公司,15.0
上海德丰食品工业有限公司,上海豪璋贸易有限公司（张淑芬）,1.0
上海紫玲食品有限公司,上海市金山区和嘉超市,24.0
金华市开发区金谷粮油有限公司,沃尔玛高行店,25.0
上海瑞姆贸易有限公司,上海龙辉餐饮管理有限公司仲盛世界商城店,31.0
上海旭洋绿色食品有限公司,易初  松江岳阳专卖,30.0
上海清美绿色食品有限公司,新丰79(伍缘折扣超市),32.0
安徽宴泰食品有限公司,上海欣晨豆业有限公司,31.0
上海誉拓食品销售有限公司,浦江饭店,9.0
上海江杨北路批发市场,上海振新市场经营管理有限公司,217.0
上海万有全豆制品有限公司奉贤分公司,上海上蔬永辉生鲜超市有限公司（江学店）,31.0
(昆山）上海市赫遥食品公司,上海浦众农贸市场经营管理有限公司,1.0
上海艺杏食品有限公司,方中路菜店（加盟）（张莉华）,29.0
上海东方食品有限公司,菊园周,6.0
上海汉康豆类食品有限公司,怡乐食太仓克朗斯机械有限公司,7.0
上海椰椰食品有限公司,吴江（尹卫东）,14.0
上海秋展商贸有限公司,上海天家日伸餐饮有限公司,7.0
上海艺杏食品有限公司,仙霞西路门店^,30.0
上海范唐商贸有限公司,上海新白鹿餐饮有限公司,4.0
上海服德工贸有限公司,上海华润万家超市有限公司,117.0
上海华灵乐购生活购物有限公司,益海嘉里食品营销有限公司,2.0
上海旭洋绿色食品有限公司,欧尚嘉定2号店177,12.0
上海德丰食品工业有限公司,太原唐海（胡小涛）,5.0
内蒙古草原鑫河,上海萨莉亚餐饮有限公司大渡河路店,2.0
南京雨润生鲜食品有限公司,上海嘉定嘉保集贸市场经营管理有限公司,31.0
上海天成企业发展有限公司,上海嘉定乐购生活购物有限公司,4.0
东莞市九龙城食品有限公司,上海龙辉餐饮管理有限公司新松江路店,2.0
上海冯达豆类食品有限公司,昆阳259#,23.0
上海清美绿色食品有限公司,清溪325(农工商),15.0
上海陈睿工贸有限公司,上海市闵行区九度香餐饮店,325.0
上海大牧汗食品股份有限公司,广州东方海外,5.0
上海京家粮油有限公司,上海瑟昱商贸有限公司松隐分店,32.0
上海澳莉嘉食品有限公司宝山分公司,浦东商城,130.0
上海大昌行食品工业有限公司,联华超市   富民,1.0
W915-上海东辉食品有限公司,上海联家超市有限公司徐泾店,5.0
上海清美绿色食品有限公司,崇明五效(华联供销),25.0
安吉祖名豆制食品有限公司,三门乐购,102.0
安吉祖名豆制食品有限公司,上海真北乐购生活购物有限公司,41.0
海亮明康汇物流有限公司,明康汇杭州山水人家店,225.0
上海紫燕食品有限公司,上海市松江区岳阳街道罗杜芹熟食店,9.0
上海市宝山区江杨北路批发市场1,上海绿叶农副产品市场经营管理有限公司盘古路市场分公司,16.0
周光彩,上海西郊国际农产品交易有限公司,1.0
上海清美绿色食品有限公司,双阳1(农工商),68.0
上海万有全豆制品有限公司奉贤分公司,施贵宝（索迪斯）,6.0
上海江杨农产品物流有限公司,李明,3.0
清美,上海清美绿色食品有限公司,1.0
益海嘉里食品营销有限公司,上海联家超市有限公司宜山店,23.0
上海味信食品有限公司,上海朋联超市有限公司,18.0
上海汉康豆类食品有限公司,上海梅川农贸市场经营管理有限公司,27.0
上海江杨农产品物流有限公司,上海三官堂禽蛋批发市场经营管理,1.0
浙江金吉达海通食品有限公司,上海联家超市有限公司莘庄店,69.0
佳农食品有限公司,锦江麦德龙现购自运有限公司嘉定商场,5.0
上海里旺贸易有限公司,上海龙辉餐饮管理有限公司百联又一城店,18.0
上海汉康豆类食品有限公司,华东理工大学留学生,12.0
上海花冠营养乳品有限公司,厦门市同安聪聪妇幼店,7.0
上海汉康豆类食品有限公司,上海联家超市有限公司新里城店,16.0
上海强馨食品有限公司,上海山林食品有限公司,2.0
上海力德尔食品有限公司,永翔佳苑菜场,89.0
上海清美绿色食品有限公司,松江区新桥镇庚诚食品（单位加盟）,56.0
上海清美绿色食品有限公司,联华超市春申路加盟超市（月结1）,95.0
上海清美绿色食品有限公司,南江金土地蔬菜副食品超市加盟（预付）,31.0
益海嘉里食品营销有限公司,上海肯德基有限公司钦州餐厅,1.0
上海五丰上食食品有限公司,上海华润万家超市有限公司,1299.0
上海清美绿色食品有限公司,罗秀2店232(伍缘折扣超市),32.0
上海佳伊食品有限公司,上海银鸽餐饮有限公司,1.0
上海紫燕食品有限公司,上海市长宁区张开平熟食店,8.0
上海艺杏食品有限公司,今天吃什么（吉祖来）（专卖）,31.0
上海清美绿色食品有限公司,杨宅店（家得利）,93.0
上海绿和园艺有限公司,上海必胜客有限公司邯郸路餐厅,65.0
上海展富食品有限公司,（小馆）汇京粹（上海）餐饮管理有限公司世博店（小馆）,72.0
上海西郊国际农产品交易有限公司,叶松,1.0
上海虹口糕团食品厂,五角场店,682.0
昆山106,上海浦众农贸市场经营管理有限公司,1.0
铜川路水产批发市场,上海宴芸农贸市场经营管理有限公司,38.0
上海艺杏食品有限公司,金华社区,4.0
合肥华牛商贸有限公司,上海外高桥进口商品直销中心有限公司,27.0
上海阳洋豆业食品有限公司,上海新星农副产品市场经营管理有限公司,87.0
上海阳洋豆业食品有限公司,上海东康集贸市场经营管理有限公司,22.0
上海清美绿色食品有限公司,林婷食品经营部(加盟超市),2.0
上海京家粮油有限公司,上海市金山区杰汉食品经营部,2.0
上海志商实业有限公司,上海新欧尚超市有限公司蒙山北路店,10.0
纽迪希亚生命早期营养品管理（上海）有限公司,特易购乐购(中国)投资有限公司嘉善分公司,51.0
上海花冠营养乳品有限公司,重庆市大足圆梦宝贝,16.0
汕头市文翰贸易有限公司,上海龙辉餐饮管理有限公司航南公路店,11.0
佳鑫副食品批发部,上海浦众农贸市场经营管理有限公司,24.0
上海清美绿色食品有限公司,真北专柜(家乐福),12.0
上海在春商贸有限公司,上海顶发食品有限公司,7.0
上海清美绿色食品有限公司,仙霞1023(世纪联华),32.0
上海艺杏食品有限公司,宏润菜市场(陈峰)（加盟）（散户）,2.0
上海春泰粮油工贸有限公司松江第一分公司,联华（鲜得宝）--联西店,1.0
北京泰美味国际贸易有限公司,上海龙辉餐饮管理有限公司南方商城店,4.0
上海市食品进出口有限公司,上海龙辉餐饮管理有限公司仲盛世界商城店,31.0
河北鹏达食品有限公司,上海怀乾贸易有限公司,1.0
上海旭洋绿色食品有限公司,迪亚天天 兰溪店,9.0
上海艺杏食品有限公司,西法华农贸市场(宋兵)（加盟）,19.0
上海海底捞实业有限公司,上海捞派餐饮管理有限公司沪太路分公司,208.0
上海,上海美超餐饮管理有限公司海宁路店,90.0
上海粮油海狮油脂实业有限公司,上海南外滩菜场,1.0
上海越哲食品有限公司,湖北-王勇,12.0
上海好客农业科技发展有限公司,上海龙辉餐饮管理有限公司月星广场店,1217.0
苏州阿亮食品,上海浦众农贸市场经营管理有限公司,2.0
亲客螺投资咨询有限公司,上海民仕餐饮有限公司,14.0
东方国际(水产市场店,上海阳普菜市场经营管理有限公司腾越路分公司,30.0
中粮食品营销有限公司,上海海底捞实业有限公司,1.0
YZ9H-贝因美（上海）现代商超营销有限公司,上海联家超市有限公司友谊南方商城店,7.0
