source,target
安吉祖名豆制食品有限公司,嘉定乐购,12.0
铜川路水产市场,上海怀乾贸易有限公司,1.0
上海东利油脂食品有限公司,上海科润餐饮有限公司,1.0
上海清美绿色食品有限公司,百色（联华）,2.0
北京中冷物流股份有限公司,2184沃尔玛华东百货有限公司上海杨行分店,8.0
上海宝丰联大酒店,上海宝丰联大酒店有限公司,96.0
上海市清美绿色食品有限公司,漕河泾菜市场,27.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司沪东餐厅,1.0
上海艺杏食品有限公司,宝钢冷四,2.0
上海艺杏食品有限公司,方中路菜店（加盟）（张莉华）,2.0
清美,上海盐阜农副产品综合市场经营管理有限公司,3.0
青莲食品,上海皋成农贸市场经营管理有限公司,6.0
上海汉康豆类食品有限公司,上海旭洋绿色食品有限公司,1.0
上海花冠营养乳品有限公司,赣县小菊副食,21.0
上海龙辉餐饮管理有限公司九六广场店,上海增鑫食品销售有限公司（程祖荣）,3.0
上海市荣孙肉制品经营部,上海龙辉餐饮管理有限公司时代广场店,3.0
上海清美绿色食品有限公司,沃尔玛甘泉店,2.0
上海酷而乐冻品有限公司,上海志得餐饮管理有限公司,5.0
上海阳洋豆业食品有限公司,杨行东街菜场（汉康）,4.0
上海冯达豆类食品有限公司,优品玛特超市,1.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司上丰路店,4.0
上海六和勤强食品有限公司,上海联家超市有限公司共江店,1.0
上海清美绿色食品有限公司,上海联家超市有限公司新南店,2.0
上海缘汇食品有限公司,温州市顶诺食品有限公司,1.0
上海清美绿色食品有限公司,1001生活馆加盟超市（预付）,2.0
上海清美绿色食品有限公司,西营南路109(伍缘折扣超市),2.0
上海汉康豆类食品有限公司,24.联华南丹店,1.0
上海汉康豆类食品有限公司,上海莲慧农产品,2.0
上海万有全豆制品有限公司奉贤分公司,家得利普育东路店,3.0
佳农食品有限公司,宁波欧尚超市有限公司上海嘉定澄浏店,1.0
V683-上海天成企业发展有限公司,上海联家超市有限公司荣乐路店,2.0
上海阳洋豆业食品有限公司,泰山菜场140号,4.0
艺杏豆制品专卖,上海甘泉集贸市场经营管理有限公司,4.0
联合利华中国食品有限公司,上海日生食品物流有限公司,1.0
厦门中马进出口有限公司,上海日生食品物流有限公司,1.0
上海市宝山区苏航肉类经营部,上海欣鹏大酒店有限公司,2.0
上海市金山区王迎军豆制品店,新长岭大酒店有限公司,2.0
上海汉康豆类食品有限公司,联华刘行店,3.0
上海清美绿色食品有限公司,打浦119(农工商),2.0
上海阳洋豆业食品有限公司,上海东康集贸市场经营管理有限公司,2.0
上海行怡食品贸易有限公司,振禾（沈阳）商贸有限公司,2.0
上海长宁豆制品厂有限公司,上海美天副食品市场经营管理有限公司虹康分公司,2.0
厨师食品股份有限公司,上海远东食品有限公司,2.0
上海市普陀区诚野农副产品经营部,上海龙辉餐饮管理有限公司正大广场店,1.0
上海诚味食品有限公司,上海龙辉餐饮管理有限公司时代广场店,2.0
上海清美绿色食品有限公司,正育菜市场加盟 戚美栋 预付1,2.0
上海慈杨快餐有限公司,上海华谊集团装备有限公司,1378.0
上海星辉蔬菜有限公司,上海迪亚零售有限公司,311.0
上海清美绿色食品有限公司,杨桃路加盟超市（专卖加盟）,2.0
上海汉康豆类食品有限公司,怡乐食蒂森克虏伯电梯,3.0
上海力德尔食品有限公司,毛家弄,2.0
密山市玖丰米业有限公司,上海易买得超市有限公司牡丹江店,1.0
上海华日农产品产销专业合作社家禽屠宰场,上海城市超市有限公司徐家汇店,3.0
上海清美绿色食品有限公司,宝山罗店（大润发）,2.0
上海花冠营养乳品有限公司,河南平顶山市鲁山县赵村镇小博士孕婴童生活馆,6.0
上海汉康豆类食品有限公司,上海远东食品有限公司,16.0
太仓新长宁豆制品有限公司,乐山菜市场,3.0
上海市洁斯餐厅,上海龙翔粮油有限公司,1.0
上海新景西餐食品有限公司,上海锦江金门大酒店,2.0
上海保杰食品销售有限公司,上海弘鼎食品有限公司,24.0
上海清美绿色食品有限公司,竹园(联华),4.0
上海清美绿色食品有限公司,长寿路加盟 吴传英（预付1）,1.0
上海清美绿色食品有限公司,元华金汇加盟超市 （月结1）,4.0
上海力德尔食品有限公司,大沽路266,6.0
上海乐购物流有限公司闵行分公司,上海嘉定乐购生活购物有限公司,6.0
安吉祖名豆制食品有限公司,大润发大华店,12.0
上海清美绿色食品有限公司,泉口（联华）,2.0
上海清美绿色食品有限公司,城市名园专卖加盟（预付）,4.0
上海怀乾贸易有限公司,上海辉哥海鲜火锅餐饮有限公司,16.0
上海适达餐饮管理有限公司广丰路分公司,张江长泰,20.0
上海花冠营养乳品有限公司,郴州安仁县可爱多宝贝,3.0
上海维而仕食品有限公司,浦江饭店,13.0
上海汉康豆类食品有限公司,20.农工商118店,2.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司丽水餐厅,1.0
上海清美绿色食品有限公司,元华兰溪加盟超市,6.0
上海市徐汇区欣建副食品经营部,上海龙辉餐饮管理有限公司南方商城店,11.0
上海天家投资管理有限公司第一分公司,上海天家投资管理有限公司第一分公司,8.0
上海欣晨豆业有限公司,兴益农贸市场,4.0
上海清美绿色食品有限公司,上中2店420(伍缘折扣超市),2.0
张家港保税区华粮粮油销售有限公司,上海多乐企业管理有限公司,4.0
上海汉康豆类食品有限公司,上海缘盛农贸市场经营管理有限公司怒江路分公司,6.0
上海花冠营养乳品有限公司,平潭我爱宝贝孕婴生活馆,9.0
上万有权豆制品有限公司,徐汇龙华副产品市场@000368,2.0
上虞金钟彩印包装有限公司,安吉祖名豆制食品有限公司,4.0
上海椰椰食品有限公司,申滋味（刘付和）,4.0
上海六和勤强食品有限公司,上海嘉定乐购生活购物有限公司,1.0
昆山市定点屠宰加工中心有限公司,上海天馨集贸市场经营管理有限公司,19.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司车站南路店,1.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司航头餐厅,1.0
北京顺鑫农业股份有限公司,上海紫鸿食品有限公司,9.0
上海汉康豆类食品有限公司,07.上海市江桥批发市场经营管理有限公司①,1.0
上海艺杏食品有限公司,上海合阳综合市场经营管理部,3.0
上海怀乾贸易有限公司,上海市徐汇区欣建副食品经营部,1.0
上海阳洋豆业食品有限公司,乳山菜场122号,4.0
临沂太和食品有限公司,上海双汇大昌有限公司上海分公司,2.0
上海清美绿色食品有限公司,崇明华联堡镇1(华联供销),2.0
上海旭洋绿色食品有限公司,易初  杨高中路专卖(043),1.0
上海大山合菌物科技股份有限公司,上海顶发食品有限公司,2.0
上海冯达豆类食品有限公司,葛承俊（中山市场,1.0
上海江场农产品批发市场（向进绿色食品）,上海庆安集贸市场经营管理有限公司,4.0
上海艺杏食品有限公司,常客隆(支塘店),2.0
上海清美绿色食品有限公司,上海阳普菜市场经营管理有限公司腾越路分公司,3.0
五常润福祥商贸有限公司,上海新闽融食品有限公司,3.0
上海清美绿色食品有限公司,双胞头小菜场加盟,1.0
上海清美绿色食品有限公司,田林（家得利）,2.0
上海诗裕工贸有限公司,上海慧源饮用水有限公司,1.0
上海华金果品批发市场,乐山菜市场,24.0
中粮食品营销有限公司上海分公司,特易购乐购（中国）投资有限公司嘉善分公司,1.0
松江区靳美副食品经营部（姚中炳）,上海一品全餐饮有限公司,3.0
上海汉康豆类食品有限公司,12.世纪联华鲁班店,3.0
上海清美绿色食品有限公司,通济菜店（专卖加盟）,2.0
上海欧源豆类食品有限公司,大境路159,5.0
上海阳洋豆业食品有限公司,大境菜市场19号（万有全）,4.0
上海银苑酒店有限公司,周浦镇新都蔬菜经营部,11263.0
上海阳洋豆业食品有限公司,益江市场,4.0
上海阳洋豆业食品有限公司,乳山菜场134号,4.0
山东省栖霞市桃村工业园上海西路,上海晶采轩餐饮管理有限公司静安分公司,1.0
上海艺杏食品有限公司,崇明城桥菜市场四店（加盟）（顾晓华）,2.0
上海清美绿色食品有限公司,上海新易百货有限公司,1.0
上海良龙粮油发展有限公司,胡兵,1.0
上海正顶记贸易有限公司,上海汇金六百超市有限公司,159.0
上海祥云食品有限公司,上海汉康豆类食品有限公司,1.0
上海新景西餐食品有限公司,上海外轮供应有限公司（加勒比）,2.0
上海清美绿色食品有限公司,华绣路许立芳加盟超市,2.0
上海宏辉食品有限公司（自采）,上海通河永辉超市有限公司,6.0
小邹蔬菜批发,上海品馔餐饮管理有限公司,27.0
上海紫燕食品有限公司,上海市闵行区吴謦熟食店,1.0
上海冯达豆类食品有限公司,都乐（闵行）,2.0
益海嘉里食品营销有限公司,上海精升商贸有限公司,2.0
上海汉康豆类食品有限公司,辰龙幼托,3.0
上海旭洋绿色食品有限公司,家乐福南方专卖,2.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司芮欧餐厅,2.0
汕头市文翰贸易有限公司,上海龙辉餐饮管理有限公司东郊百联店,2.0
上海大牧汗食品股份有限公司,上海农工商大仓,3.0
上海闵行区新哥肉制品经营部,上海辉哥海鲜火锅餐饮有限公司桃江路店,42.0
上海清美绿色食品有限公司,谷阳南路加盟预付,2.0
上海龙辉餐饮管理有限公司九六广场店,上海市荣孙肉制品经营部,3.0
上海花冠营养乳品有限公司,四川绵阳高新区惠英孕婴用品经销部,1.0
上海展富食品有限公司,（淮海店）上海新旺餐饮管理有限公司淮海路店,28.0
上海文畅食品有限公司,上海龙辉餐饮管理有限公司月星广场店,1.0
上海清美绿色食品有限公司,上海三角地菜市场经营管理有限公司广中路分场,2.0
上海万有全豆制品有限公司奉贤分公司,家得利西凌,3.0
北京中冷物流股份有限公司,1080沃尔玛华东百货有限公司松江松汇路分店,5.0
多美滋婴幼儿食品有限公司,上海联家超市有限公司共江店,1.0
上海万有全豆制品有限公司奉贤分公司,家得利康健,3.0
上海聚合食品有限公司,上海三角地菜市场经营管理有限公司广中路分场,2.0
上海湘传食品有限公司,上海古意餐饮管理有限公司静安分公司,1.0
YSJE-北京湖西岛有机农业发展有限公司,上海联家超市有限公司莘庄店,5.0
上海汉康豆类食品有限公司,42.联华盛桥店,3.0
上海清美绿色食品有限公司,吉买盛长寿路食堂,1.0
上海汉康豆类食品有限公司,07.珍鼎-凌桥社区中心,1.0
益海（盐城）粮油工业有限公司,沃尔玛（中国）投资有限公司,1.0
上海清美绿色食品有限公司,松江龙源加盟预付,2.0
克山县福草兵粮食有限责任公司,上海欧源豆类食品有限公司,5.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司华漕大润发店,1.0
上海艺杏食品有限公司,德合批发市场（传志）,1.0
佛山市海天调味食品股份有限公司,上海远东食品有限公司,4.0
上海汉康豆类食品有限公司,易初莲花杨高中路店43,1.0
上海洁浩食品销售管理有限公司,上海豪普生达商业管理有限公司第七分公司,2.0
上海清美绿色食品有限公司,曹安专柜7(易初莲花),2.0
上海蓝芝副食品有限公司,上海丰裕餐饮管理有限公司鲁班路分公司,4.0
安吉祖名豆制食品有限公司,上海绿叶农副产品市场经营管理有限公司同泰北路市场分公司,9.0
上海艺杏食品有限公司,长岛菜市场3号(施亚萍),4.0
上海农产品中心批发市场,上海阳普菜市场经营管理有限公司腾越路分公司,2.0
北京玉中都科技开发中心,上海龙辉餐饮管理有限公司仲盛世界商城店,6.0
上海龙辉餐饮管理有限公司九六广场店,上海市闸北熠峰食品经营部,1.0
上海铜川路批发市场,上海大昌集贸市场经营管理有限公司,16.0
益海嘉里食品营销有限公司,锦江麦德龙现购自运有限公司普陀商场,10.0
浦南农场品批发市场,上海市金山区方寿食品店,1.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司常德餐厅,2.0
上海怀乾贸易有限公司,上海龙辉餐饮管理有限公司宁国路店,12.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司江川餐厅,2.0
上海汉康豆类食品有限公司,10.高东,3.0
上海同梁果品贸易有限公司,上海龙辉餐饮管理有限公司周浦万达店,1.0
上海澳富盈食品贸易有限公司,上海龙上农副产品批发市场,1.0
朱行菜市场,上海食益餐饮企业管理有限公司,38.0
上海良友海狮油脂实业有限公司,上海奉贤大润发商贸有限公司,28.0
上海水哥果品有限公司,上海奉贤大润发商贸有限公司,246.0
牛迪西亚生命早期营养品管理（上海）有限公司,家乐福（上海）供应链管理有限公司昆山分公司,1.0
